APPLYER_ID,SEX,CERT_TYPE,MARRIAGE_STATUS,AGE,IS_HAS_DRIVING_LICENSE,EDUCATION,IS_OWN_ESTATE,PROPERTY_OWNER,PROPERTY_LOAN,PROPERTY_ADD_TYPE,PROPERTY_LOCATION,INCOME_YEAR,MAIN_INCOME_FROM,CUS_CATEGORY,IDCARD_CHECKFLAG,JOB_INDUSTRY,JOB_POSITION,JOB_MONTH,JOB_COMP_INDUSTRY,Y
5092584,M,IdentityCard,Single,29,Has,SeniorMiddleSchool,N,,,,,150000,,,Y,,,,,0
5092599,F,IdentityCard,,31,Has,AssociateDegree,,,,,,60000,,,Y,,,,,0
5092608,F,IdentityCard,Married,33,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,0
5092614,M,IdentityCard,,30,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
5092636,M,IdentityCard,Single,34,Has,AssociateDegree,N,,,,Local,140000,,,Y,,,,,0
5092641,M,IdentityCard,,41,Has,SecondaryTechnology,,,,,,0,,,Y,,,,,0
5092673,M,IdentityCard,Married,30,Has,Bachelor,N,,,,,100000,Salary,40,Y,,,,,0
5098908,F,IdentityCard,Single,40,Has,Bachelor,Y,ApplyerOwn,Y,CurrAddr,Local,200000,,,Y,,,,,0
5098929,M,IdentityCard,Single,33,Has,AssociateDegree,N,,,,,40000,Salary,40,Y,,,,,0
7329579,F,IdentityCard,Married,33,Has,AssociateDegree,N,,,,,60000,,,N,,,,,0
7329611,F,IdentityCard,Single,32,Has,AssociateDegree,N,,,,,120000,,,Y,,,,,0
7329625,F,IdentityCard,Single,52,Has,AssociateDegree,N,,,,,80000,,,Y,,,,,0
7329642,M,IdentityCard,Single,36,Has,Bachelor,N,,,,,800000,,,Y,,,,,0
7329656,M,IdentityCard,Single,36,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,120000,,,Y,,,,,0
5097559,F,IdentityCard,,38,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
5097573,F,IdentityCard,Single,27,Has,SeniorMiddleSchool,N,,,,,50000,,,Y,,,,,0
5097587,M,IdentityCard,,43,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
5097599,F,IdentityCard,Single,35,Has,Bachelor,N,,,,,100000,,,Y,,,,,0
5097616,F,IdentityCard,,44,Has,AssociateDegree,,,,,,36000,,,Y,,,,,0
6351934,F,IdentityCard,,29,Has,AssociateDegree,,,,,,30000,,,Y,,,,,0
6351939,F,IdentityCard,,52,Has,SecondaryTechnology,,,,,,60000,,,Y,,,,,0
6351960,F,IdentityCard,,29,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
6351996,F,IdentityCard,,45,Has,AssociateDegree,,,,,,0,,,N,,,,,0
6351999,M,IdentityCard,,53,No,AssociateDegree,,,,,,90000,,,Y,,,,,0
6352017,M,IdentityCard,Single,28,Has,Technology,N,,,,,70000,Salary,40,Y,,,,,0
6352022,M,IdentityCard,,32,Has,Bachelor,,,,,,80000,,,Y,,,,,0
3950493,F,IdentityCard,,57,No,SeniorMiddleSchool,,,,,,0,,,Y,,,,,0
3950504,M,IdentityCard,Single,45,Has,JuniormiddleSchool,N,,,,,80000,,,Y,,,,,0
3950512,M,IdentityCard,Single,39,Has,SecondaryTechnology,Y,ApplyerOwn,N,RegiAddr,Local,50000,,,Y,,,,,0
3950516,F,IdentityCard,Married,36,Has,Bachelor,N,,,,,100000,,,Y,,,,,0
3950553,M,IdentityCard,Single,30,Has,AssociateDegree,N,,,,,80000,,,Y,,,,,0
3950566,F,IdentityCard,Married,30,Has,Bachelor,N,,,,,45000,,,Y,,,,,0
3950570,F,IdentityCard,,28,Has,SeniorMiddleSchool,,,,,,40000,,,Y,,,,,0
3950983,F,IdentityCard,,39,No,JuniormiddleSchool,,,,,,30000,,,Y,,,,,0
7330481,F,IdentityCard,,36,Has,Bachelor,,,,,,100000,,,Y,,,,,0
7330493,F,IdentityCard,,57,No,AssociateDegree,,,,,,20000,,,Y,,,,,0
7330511,M,IdentityCard,Single,34,Has,SecondaryTechnology,Y,ApplyerOwn,N,RegiAddr,Alloparty,200000,,,Y,,,,,0
7330521,F,IdentityCard,Single,38,Has,SeniorMiddleSchool,N,,,,,85000,Salary,40,Y,CommerceService,Manage,48,H,0
7330542,M,IdentityCard,Married,30,Has,Bachelor,N,,,,,90000,,,N,Other,Other,91,Z,0
7330550,M,IdentityCard,,33,Has,AssociateDegree,,,,,,30000,,,Y,,,,,0
7330559,M,IdentityCard,,52,Has,SecondaryTechnology,,,,,,50000,,,Y,,,,,0
5098452,M,IdentityCard,Single,32,Has,AssociateDegree,Y,WithOtherOwn,N,CurrAddr,Local,82000,,,Y,,,,,0
6352826,F,IdentityCard,Married,42,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,50000,,,Y,,,,,0
6352860,F,IdentityCard,Married,41,Has,Bachelor,N,,,,,70000,Revenue,20,Y,,,,,0
6352869,M,IdentityCard,,29,Has,AssociateDegree,,,,,,120000,,,Y,,,,,0
6352877,F,IdentityCard,,33,Has,SecondaryTechnology,,,,,,0,,,Y,,,,,0
6352891,M,IdentityCard,Single,25,Has,Bachelor,N,,,,,80000,Salary,40,Y,,,,,0
6352898,M,IdentityCard,Single,52,No,JuniormiddleSchool,N,,,,,40000,,,Y,,,,,0
6352901,F,IdentityCard,,42,Has,SecondaryTechnology,,,,,,800000,,,Y,,,,,0
6352914,F,IdentityCard,,31,Has,AssociateDegree,,,,,,0,,,Y,,,,,0
3950575,F,IdentityCard,Single,31,Has,AssociateDegree,N,,,,,50000,,,Y,,,,,0
3950584,F,IdentityCard,Married,34,Has,SeniorMiddleSchool,Y,SpouseOwn,N,CurrAddr,Local,100000,Revenue,20,Y,OperatingMechanic,Seniormanager,96,C,0
3950589,F,IdentityCard,,53,No,SecondaryTechnology,,,,,,45000,,,Y,,,,,0
7330073,F,IdentityCard,,55,,,,,,,,0,,,N,,,,,0
7330098,M,IdentityCard,,33,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
7330109,M,IdentityCard,Single,32,Has,Bachelor,N,,,,,100000,,,Y,,,,,0
7330116,M,IdentityCard,Married,41,Has,Bachelor,Y,SpouseOwn,N,CurrAddr,Local,100000,,,Y,GovernmentEmployee,Manage,38,O,0
7330140,F,IdentityCard,,35,Has,SecondaryTechnology,,,,,,50000,,,Y,,,,,0
7330145,M,IdentityCard,,39,Has,Bachelor,,,,,,150000,,,Y,,,,,0
7330159,M,IdentityCard,Single,26,Has,Bachelor,N,,,,,50000,,,Y,,,,,0
7330169,F,IdentityCard,Single,29,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,60000,Salary,40,Y,,,,,0
5098475,M,IdentityCard,Single,34,Has,Bachelor,N,,,,,60000,,,Y,,,,,0
5098480,F,IdentityCard,,39,No,Bachelor,,,,,,0,,,Y,CommerceService,Eployee,165,,0
5098485,M,IdentityCard,,35,Has,SeniorMiddleSchool,,,,,,0,,,Y,,,,,0
5098508,M,IdentityCard,,43,Has,AssociateDegree,,,,,,60000,,,Y,,,,,0
5098513,M,IdentityCard,Single,26,Has,AssociateDegree,N,,,,,50000,,,Y,,,,,0
5098521,M,IdentityCard,,38,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
5098526,F,IdentityCard,,29,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
3951430,M,IdentityCard,,51,Has,SeniorMiddleSchool,,,,,,0,,,Y,,,,,0
3951450,M,IdentityCard,Single,32,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,0
3951461,F,IdentityCard,Single,34,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,40000,,,Y,,,,,0
3951467,F,IdentityCard,,36,Has,Bachelor,,,,,,60000,,,Y,,,,,0
3951476,M,IdentityCard,,54,,,,,,,,100000,,,N,,,,,0
7330977,F,IdentityCard,,49,No,SecondaryTechnology,,,,,,60000,,,Y,,,,,0
7330982,F,IdentityCard,,43,Has,AssociateDegree,,,,,,70000,,,Y,,,,,0
7330999,F,IdentityCard,,30,Has,SeniorMiddleSchool,,,,,,40000,,,Y,,,,,0
7331027,F,IdentityCard,,36,Has,Bachelor,,,,,,120000,,,Y,,,,,0
6351528,F,IdentityCard,,54,No,JuniormiddleSchool,,,,,,20000,,,Y,,,,,0
6351532,M,IdentityCard,,44,Has,AssociateDegree,,,,,,0,,,Y,,,,,0
6351540,M,IdentityCard,Married,52,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,120000,,,Y,,,,,0
6351548,F,IdentityCard,Married,45,Has,JuniormiddleSchool,N,,,,,120000,,,Y,Other,Eployee,108,F,0
6351568,M,IdentityCard,Married,31,Has,AssociateDegree,N,,,,,834000,Revenue,10,Y,CommerceService,Other,93,G,0
6351572,F,IdentityCard,,53,No,Technology,,,,,,0,,,Y,,,,,0
6351579,M,IdentityCard,,28,Has,AssociateDegree,,,,,,0,,,Y,,,,,0
6351586,M,IdentityCard,Single,24,Has,SeniorMiddleSchool,N,,,,,50000,Salary,40,Y,,,,,0
6351596,M,IdentityCard,Married,48,Has,AssociateDegree,Y,-,,RegiAddr,Local,50000,,,Y,,,,,0
6351597,F,IdentityCard,,50,No,Technology,,,,,,60000,,,Y,,,,,0
6351617,M,IdentityCard,Single,33,Has,AssociateDegree,N,,,,,80000,Salary,40,Y,,,,,0
3950102,F,IdentityCard,,43,Has,Technology,,,,,,60000,,,Y,,,,,0
3950105,F,IdentityCard,,47,No,AssociateDegree,,,,,,50000,,,Y,,,,,0
3950113,F,IdentityCard,,36,No,AssociateDegree,,,,,,50000,,,N,,,,,0
3950118,M,IdentityCard,,39,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
3950133,M,IdentityCard,Single,28,Has,AssociateDegree,N,,,,,70000,,,Y,,,,,0
3950145,M,IdentityCard,Married,42,Has,JuniormiddleSchool,N,,,,,60000,,,Y,,,,,0
3950164,M,IdentityCard,,52,Has,SecondaryTechnology,,,,,,40000,,,Y,,,,,0
3950170,F,IdentityCard,,31,Has,Bachelor,,,,,,50000,,,Y,,,,,0
3950174,M,IdentityCard,,46,Has,Bachelor,,,,,,100000,,,Y,,,,,0
3950187,M,IdentityCard,Single,31,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,300000,,,Y,,,,,0
5098048,M,IdentityCard,,41,Has,Bachelor,,,,,,300000,,,Y,,,,,0
5098053,M,IdentityCard,,32,Has,AssociateDegree,,,,,,150000,,,Y,,,,,0
5098060,F,IdentityCard,,33,Has,Bachelor,,,,,,70000,,,Y,,,,,0
5098069,F,IdentityCard,,35,No,SeniorMiddleSchool,,,,,,0,,,Y,,,,,0
5098072,M,IdentityCard,Married,42,Has,SeniorMiddleSchool,N,,,,,70000,,,Y,,,,,0
5098080,F,IdentityCard,,44,No,AssociateDegree,,,,,,50000,,,Y,,,,,0
5098084,M,IdentityCard,,50,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
5098090,M,IdentityCard,,49,No,AssociateDegree,,,,,,80000,,,Y,,,,,0
5098137,M,IdentityCard,Married,33,Has,SeniorMiddleSchool,Y,AllOwn,N,CurrAddr,Local,150000,,,Y,,,,,0
6352430,M,IdentityCard,Married,53,Has,SeniorMiddleSchool,Y,AllOwn,N,CurrAddr,Local,200000,,,Y,,,,,0
6352436,F,IdentityCard,,26,No,AssociateDegree,,,,,,30000,,,Y,,,,,0
6352451,F,IdentityCard,,31,Has,AssociateDegree,,,,,,60000,,,Y,,,,,0
6352487,F,IdentityCard,,46,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
6352505,M,IdentityCard,,36,Has,Bachelor,,,,,,100000,,,Y,,,,,0
7331061,F,IdentityCard,Single,57,Has,AssociateDegree,N,,,,,600000,Revenue,10,Y,,,,,0
5098942,F,IdentityCard,,30,Has,AssociateDegree,,,,,,0,,,Y,,,,,0
5098956,M,IdentityCard,,50,Has,JuniormiddleSchool,,,,,,200000,,,Y,,,,,0
5098967,F,IdentityCard,,48,Has,AssociateDegree,,,,,,0,,,N,,,,,0
5098975,F,IdentityCard,Single,31,Has,Bachelor,N,,,,,70000,,,Y,,,,,0
5099009,F,IdentityCard,,48,Has,AssociateDegree,,,,,,40000,,,Y,,,,,0
5099016,F,IdentityCard,Married,43,Has,Bachelor,Y,AllOwn,Y,CurrAddr,Local,80000,,,Y,,,,,0
5099019,F,IdentityCard,,34,No,Bachelor,,,,,,80000,,,Y,Other,Eployee,120,,0
7329685,M,IdentityCard,Married,53,Has,Bachelor,N,,,,,60000,,,Y,,,,,0
7329697,M,Passport,,33,Has,Master,,,,,,80000,,,N,,,,,0
7329707,M,IdentityCard,Single,30,Has,Bachelor,N,,,,,100000,,,Y,,,,,0
7329719,F,IdentityCard,,37,Has,JuniormiddleSchool,,,,,,0,,,Y,,,,,0
7329724,M,IdentityCard,Single,47,Has,AssociateDegree,N,,,,Local,60000,Salary,40,Y,,,,,0
7329750,F,IdentityCard,,35,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
7329769,M,IdentityCard,Married,29,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,80000,Salary,40,Y,,,,,0
5097647,M,IdentityCard,,53,No,AssociateDegree,,,,,,0,,,Y,,,,,0
5097655,M,IdentityCard,Married,38,Has,AssociateDegree,N,,,,,200000,,,Y,,,,,0
5097659,F,IdentityCard,Married,50,Has,SeniorMiddleSchool,Y,AllOwn,N,RegiAddr,Local,80000,,,Y,,,,,0
6352032,F,IdentityCard,,58,Has,AssociateDegree,,,,,,0,,,N,,,,,1
6352040,M,IdentityCard,,34,Has,AssociateDegree,,,,,,72000,,,Y,,,,,0
6352053,M,IdentityCard,,43,Has,SeniorMiddleSchool,,,,,,100000,,,Y,,,,,0
6352055,F,IdentityCard,,40,No,SeniorMiddleSchool,,,,,,50000,,,Y,,,,,0
6352064,M,SoldierCard,,37,Has,AssociateDegree,,,,,,120000,,,N,,,,,0
6352070,M,IdentityCard,,33,Has,Technology,,,,,,100000,,,Y,,,,,0
6352085,M,IdentityCard,Single,28,Has,JuniormiddleSchool,N,,,,,100000,,,Y,,,,,0
6352514,M,IdentityCard,Single,26,Has,AssociateDegree,N,,,,,72000,,,Y,,,,,0
3950990,F,,,,,,,,,,,0,,,N,,,,,0
3950993,M,IdentityCard,,31,No,Bachelor,,,,,,150000,,,N,,,,,0
3950996,F,IdentityCard,Single,60,Has,Bachelor,N,,,,,80000,Salary,30,Y,,,,,0
3951007,M,IdentityCard,,66,Has,Bachelor,,,,,,0,,,N,,,,,0
3951020,M,SoldierCard,,31,No,AssociateDegree,,,,,,80000,,,N,Armyman,Other,158,,0
3951049,F,IdentityCard,Single,39,Has,Bachelor,N,,,,,70000,Salary,40,Y,,,,,0
3951066,M,IdentityCard,,31,Has,SeniorMiddleSchool,,,,,,100000,,,Y,,,,,0
7330574,M,IdentityCard,,40,Has,SeniorMiddleSchool,,,,,,150000,,,Y,,,,,0
7330582,F,IdentityCard,Married,36,Has,Bachelor,N,,,,,60000,Revenue,20,Y,,,,,0
5097664,F,IdentityCard,,42,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
5097694,F,IdentityCard,,34,No,JuniormiddleSchool,,,,,,30000,,,Y,,,,,0
5097695,M,IdentityCard,Married,33,Has,SeniorMiddleSchool,Y,AllOwn,N,RegiAddr,Local,60000,,,Y,,,,,0
5097702,M,IdentityCard,Single,31,Has,AssociateDegree,N,,,,,120000,Salary,40,Y,,,,,0
5097710,M,IdentityCard,,32,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
5097728,F,IdentityCard,,35,No,AssociateDegree,,,,,,50000,,,Y,,,,,0
5097730,M,IdentityCard,,39,No,Bachelor,,,,,,80000,,,Y,,,,,0
6352107,F,IdentityCard,,36,No,SecondaryTechnology,,,,,,40000,,,Y,,,,,0
6352110,F,IdentityCard,,34,Has,AssociateDegree,,,,,,40000,,,Y,,,,,0
6352121,M,IdentityCard,,29,Has,Bachelor,,,,,,80000,,,Y,,,,,0
3950595,M,IdentityCard,,58,No,AssociateDegree,,,,,,50000,,,Y,,,,,0
3950598,M,IdentityCard,,44,Has,Bachelor,,,,,,400000,,,Y,,,,,0
3950610,F,IdentityCard,,58,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
3950615,M,IdentityCard,,39,Has,Technology,,,,,,80000,,,Y,,,,,0
3950621,F,IdentityCard,Single,28,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,100000,,,Y,,,,,0
3950630,M,IdentityCard,,45,Has,Bachelor,,,,,,80000,,,N,,,,,0
3950640,M,IdentityCard,,47,Has,AssociateDegree,,,,,,90000,,,Y,,,,,0
3950657,M,IdentityCard,,51,Has,AssociateDegree,,,,,,80000,,,N,,,,,0
3950662,M,IdentityCard,,58,No,AssociateDegree,,,,,,50000,,,Y,,,,,0
3950672,M,IdentityCard,Single,30,Has,SeniorMiddleSchool,Y,ApplyerOwn,N,CurrAddr,Local,60000,Revenue,10,Y,,,,,0
7330589,M,IdentityCard,Married,46,Has,AssociateDegree,N,,,,,150000,Salary,40,Y,,,,,0
7330596,M,IdentityCard,Married,44,Has,AssociateDegree,N,,,,,80000,,,Y,,,,,0
7330603,M,IdentityCard,,33,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
7330631,F,IdentityCard,,32,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
7330649,M,IdentityCard,Married,51,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,60000,,,Y,,,,,0
5098539,M,,,,,,,,,,,0,,,N,,,,,0
5098547,F,IdentityCard,,40,No,SeniorMiddleSchool,,,,,,30000,,,Y,,,,,0
5098561,F,IdentityCard,,28,No,SecondaryTechnology,,,,,,40000,,,Y,,,,,0
5098565,F,IdentityCard,,54,No,JuniormiddleSchool,,,,,,0,,,N,,,,,0
5098575,M,IdentityCard,Married,39,Has,Bachelor,N,,,,,80000,,,Y,,,,,0
5098621,F,IdentityCard,,47,No,AssociateDegree,,,,,,30000,,,Y,Other,Other,129,,0
7331077,F,IdentityCard,,52,Has,AssociateDegree,,,,,,30000,,,Y,,,,,0
7331107,M,IdentityCard,Married,44,Has,Bachelor,N,,,,,150000,,,Y,,,,,0
7331151,F,IdentityCard,,33,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
7331166,F,IdentityCard,,37,No,Bachelor,,,,,,0,,,Y,,,,,0
5099037,M,IdentityCard,Married,47,Has,AssociateDegree,N,,,,,60000,Salary,40,Y,,,,,0
5099047,F,IdentityCard,,35,Has,SeniorMiddleSchool,,,,,,100000,,,Y,,,,,0
6351623,F,IdentityCard,,30,Has,Bachelor,,,,,,50000,,,Y,,,,,0
6351631,F,IdentityCard,,31,Has,Master,,,,,,100000,,,Y,,,,,0
6351638,M,IdentityCard,Single,27,Has,AssociateDegree,N,,,,,80000,Revenue,20,Y,,,,,0
6351662,F,IdentityCard,Single,43,Has,JuniormiddleSchool,Y,,,RegiAddr,Alloparty,100000,Salary,40,Y,,,,,0
7330191,M,IdentityCard,Single,26,Has,AssociateDegree,N,,,,,100000,Salary,40,Y,,,,,0
7330205,F,IdentityCard,,33,Has,Bachelor,,,,,,80000,,,Y,,,,,0
7330230,M,IdentityCard,Married,41,Has,Illiterate,N,,,,,100000,,,Y,,,,,0
7330235,M,IdentityCard,,40,No,JuniormiddleSchool,,,,,,100000,,,Y,,,,,0
7330237,F,IdentityCard,,30,No,SecondaryTechnology,,,,,,150000,,,Y,,,,,0
7330267,M,IdentityCard,Single,42,Has,Bachelor,N,,,,,100000,,,Y,CommerceService,Manage,48,C,0
5098176,F,IdentityCard,,49,Has,SeniorMiddleSchool,,,,,,30000,,,Y,,,,,0
5098211,F,IdentityCard,,53,No,AssociateDegree,,,,,,40000,,,N,,,,,0
5098215,M,IdentityCard,Single,32,Has,AssociateDegree,N,,,,,100000,Salary,40,Y,,,,,0
5098223,F,IdentityCard,,30,Has,AssociateDegree,,,,,,120000,,,Y,,,,,0
5098233,F,IdentityCard,,42,Has,Bachelor,,,,,,80000,,,Y,Clerk,Manage,93,,0
5098237,M,IdentityCard,Married,43,Has,Technology,N,,,,,60000,,,N,,,,,0
6353020,F,IdentityCard,,53,Has,SecondaryTechnology,,,,,,40000,,,Y,,,,,0
6353029,M,IdentityCard,Single,58,Has,AssociateDegree,N,,,,,300000,,,N,,,,,0
6353053,F,IdentityCard,,39,Has,AssociateDegree,,,,,,40000,,,Y,,,,,0
6353069,M,IdentityCard,Single,45,Has,Bachelor,Y,ApplyerOwn,Y,CurrAddr,Local,100000,Revenue,20,Y,,,,,0
6353083,M,IdentityCard,Single,30,Has,SeniorMiddleSchool,N,,,,,70000,,,Y,,,,,0
6353094,M,IdentityCard,Married,40,Has,Master,N,,,,,300000,,,Y,,,,,0
6353108,F,IdentityCard,,49,Has,SeniorMiddleSchool,,,,,,60000,,,Y,,,,,0
6353111,F,IdentityCard,,29,No,AssociateDegree,,,,,,130000,,,Y,Technician,Eployee,110,,0
6351705,M,IdentityCard,Married,37,Has,AssociateDegree,N,,,,,50000,,,Y,,,,,0
6351721,F,IdentityCard,,32,Has,Bachelor,,,,,,80000,,,Y,,,,,0
3950201,F,IdentityCard,Married,46,Has,AssociateDegree,N,,,,,80000,Salary,40,Y,,,,,0
3950206,F,IdentityCard,Single,27,Has,AssociateDegree,N,,,,,90000,Salary,40,Y,,,,,0
3950216,F,IdentityCard,,46,Has,SecondaryTechnology,,,,,,72000,,,Y,,,,,0
3950246,F,IdentityCard,,49,No,Bachelor,,,,,,0,,,Y,,,,,0
3950285,F,IdentityCard,,43,No,SecondaryTechnology,,,,,,70000,,,Y,,,,,0
3950290,F,IdentityCard,,50,Has,Bachelor,,,,,,500000,,,Y,,,,,0
6352527,F,IdentityCard,,38,Has,AssociateDegree,,,,,,0,,,N,,,,,0
6352534,M,IdentityCard,Married,58,Has,AssociateDegree,N,,,,,100000,Salary,40,Y,Other,Other,69,O,0
6352548,M,IdentityCard,,48,Has,AssociateDegree,,,,,,120000,,,Y,,,,,0
6352564,M,IdentityCard,,48,Has,AssociateDegree,,,,,,50000,,,N,,,,,0
6352585,F,IdentityCard,,34,Has,AssociateDegree,,,,,,30000,,,N,,,,,0
6352606,M,,,,,,,,,,,0,,,N,,,,,0
3951104,F,IdentityCard,,36,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
3951106,M,IdentityCard,,53,No,SeniorMiddleSchool,,,,,,100000,,,Y,,,,,0
3951114,F,IdentityCard,,40,Has,Bachelor,,,,,,100000,,,Y,,,,,0
3951125,M,IdentityCard,Single,35,Has,Bachelor,N,,,,,80000,,,Y,,,,,0
3951133,F,IdentityCard,Married,33,Has,AssociateDegree,N,,,,,48000,,,Y,,,,,0
3951138,M,IdentityCard,Single,37,Has,AssociateDegree,Y,WithOtherOwn,N,RegiAddr,Alloparty,72000,,,Y,,,,,0
3951149,M,IdentityCard,Married,48,Has,Technology,N,,,,,80000,,,Y,,,,,0
3951155,F,IdentityCard,Married,50,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,0
3951164,F,IdentityCard,Single,30,Has,AssociateDegree,N,,,,,50000,,,Y,,,,,0
3951166,F,IdentityCard,,29,No,SeniorMiddleSchool,,,,,,30000,,,Y,,,,,0
3951171,F,IdentityCard,,46,No,SecondaryTechnology,,,,,,60000,,,Y,,,,,0
3951182,F,IdentityCard,,29,Has,AssociateDegree,,,,,,0,,,Y,,,,,0
6352932,M,IdentityCard,Single,31,Has,AssociateDegree,N,,,,,120000,,,Y,,,,,0
6352944,F,IdentityCard,,42,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
6352955,M,IdentityCard,Single,45,Has,SeniorMiddleSchool,N,,,,,60000,,,Y,,,,,0
6352966,M,IdentityCard,Single,31,Has,AssociateDegree,N,,,,,380000,Revenue,20,Y,,,,,0
6352971,F,IdentityCard,,26,Has,JuniormiddleSchool,,,,,,35000,,,Y,,,,,0
6353006,F,IdentityCard,,32,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
3951484,M,IdentityCard,,41,No,AssociateDegree,,,,,,150000,,,Y,,,,,0
3951489,F,IdentityCard,,31,Has,Bachelor,,,,,,50000,,,Y,,,,,0
3951498,M,IdentityCard,,34,Has,AssociateDegree,,,,,,110000,,,Y,,,,,0
3951502,F,IdentityCard,,55,Has,AssociateDegree,,,,,,30000,,,Y,Other,Other,253,,0
3951513,F,IdentityCard,,26,Has,SeniorMiddleSchool,,,,,,30000,,,Y,,,,,0
3951518,M,IdentityCard,,39,Has,SeniorMiddleSchool,,,,,,300000,,,Y,,,,,0
3951525,M,IdentityCard,Single,32,Has,AssociateDegree,N,,,,,150000,Salary,40,Y,,,,,0
3951529,M,IdentityCard,,34,Has,Bachelor,,,,,,80000,,,Y,,,,,0
3951541,M,,,,,,,,,,,0,,,N,,,,,0
3951542,F,IdentityCard,Married,48,Has,SecondaryTechnology,N,,,,,100000,,,Y,,,,,0
3951548,F,IdentityCard,,31,Has,AssociateDegree,,,,,,30000,,,Y,,,,,0
3951558,F,IdentityCard,,41,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
3951563,M,,,,,,,,,,,0,,,N,,,,,0
3951565,F,IdentityCard,,36,No,JuniormiddleSchool,,,,,,60000,,,Y,,,,,0
3951571,F,IdentityCard,,36,No,AssociateDegree,,,,,,50000,,,Y,,,,,0
3951575,F,IdentityCard,,34,Has,AssociateDegree,,,,,,650000,,,Y,,,,,0
7329798,M,IdentityCard,,38,Has,AssociateDegree,,,,,,120000,,,Y,,,,,0
7329829,M,IdentityCard,,37,Has,AssociateDegree,,,,,,160000,,,Y,,,,,0
7329844,M,IdentityCard,Married,33,Has,JuniormiddleSchool,N,,,,,50000,,,H,,,,,0
5097753,M,IdentityCard,Married,49,Has,Bachelor,N,,,,,100000,,,Y,,,,,0
5097759,F,IdentityCard,Single,32,Has,AssociateDegree,N,,,,,100000,,,Y,,,,,0
5097763,F,IdentityCard,,35,No,Technology,,,,,,60000,,,Y,,,,,0
5097772,M,IdentityCard,Single,30,Has,SecondaryTechnology,N,,,,Local,100000,Revenue,20,Y,CommerceService,Eployee,134,O,0
5097785,F,IdentityCard,,41,Has,SeniorMiddleSchool,,,,,,80000,,,Y,,,,,0
5097789,M,IdentityCard,,55,No,AssociateDegree,,,,,,0,,,N,,,,,0
5097801,M,IdentityCard,Single,48,Has,Bachelor,N,,,,,100000,,,Y,,,,,0
5097803,F,IdentityCard,,32,Has,Bachelor,,,,,,40000,,,Y,,,,,0
5097813,F,IdentityCard,,30,No,AssociateDegree,,,,,,30000,,,Y,,,,,0
5097824,M,IdentityCard,Single,35,Has,SeniorMiddleSchool,N,,,,,60000,,,Y,,,,,0
5097833,F,IdentityCard,Single,35,Has,AssociateDegree,N,,,,,70000,Salary,40,Y,,,,,0
6352131,F,,,,,,,,,,,0,,,N,,,,,0
6352154,F,IdentityCard,,40,Has,SecondaryTechnology,,,,,,30000,,,Y,,,,,0
6352159,M,IdentityCard,Married,30,Has,JuniormiddleSchool,N,,,,Local,80000,,,Y,,,,,0
6352166,M,IdentityCard,Married,35,Has,SecondaryTechnology,N,,,,,100000,Salary,40,Y,,,,,0
6352170,F,IdentityCard,,40,Has,SeniorMiddleSchool,,,,,,0,,,Y,,,,,0
6352180,M,IdentityCard,,56,Has,AssociateDegree,,,,,,100000,,,N,,,,,0
6352191,F,IdentityCard,,29,Has,SeniorMiddleSchool,,,,,,40000,,,Y,,,,,0
6352196,F,IdentityCard,,36,Has,Bachelor,,,,,,150000,,,Y,,,,,0
6352212,M,IdentityCard,Single,26,Has,AssociateDegree,N,,,,,60000,Salary,40,Y,,,,,0
